Thread ID | Job | Operation | Time (s)
Thread  0 | Job 300 | Op 12 | 0.00000000 seconds
Thread  0 | Job 304 | Op 12 | 0.00000000 seconds
Thread  0 | Job 308 | Op 12 | 0.00000000 seconds
Thread  0 | Job 312 | Op 12 | 0.00100017 seconds
Thread  0 | Job 316 | Op 12 | 0.00000000 seconds
Thread  0 | Job 320 | Op 12 | 0.00000000 seconds
Thread  0 | Job 324 | Op 12 | 0.00000000 seconds
Thread  0 | Job 328 | Op 12 | 0.00000000 seconds
Thread  0 | Job 332 | Op 12 | 0.00000000 seconds
Thread  0 | Job 336 | Op 12 | 0.00000000 seconds
Thread  0 | Job 340 | Op 12 | 0.00000000 seconds
Thread  0 | Job 344 | Op 12 | 0.00000000 seconds
Thread  0 | Job 348 | Op 12 | 0.00000000 seconds
Thread  0 | Job  0 | Op 13 | 0.00000000 seconds
Thread  0 | Job  4 | Op 13 | 0.00000000 seconds
Thread  0 | Job  8 | Op 13 | 0.00000000 seconds
Thread  0 | Job 12 | Op 13 | 0.00000000 seconds
Thread  0 | Job 16 | Op 13 | 0.00000000 seconds
Thread  0 | Job 20 | Op 13 | 0.00000000 seconds
Thread  0 | Job 24 | Op 13 | 0.00000000 seconds
Thread  0 | Job 28 | Op 13 | 0.00000000 seconds
Thread  0 | Job 32 | Op 13 | 0.00000000 seconds
Thread  0 | Job 36 | Op 13 | 0.00000000 seconds
Thread  0 | Job 40 | Op 13 | 0.00000000 seconds
Thread  0 | Job 44 | Op 13 | 0.00000000 seconds
Thread  0 | Job 48 | Op 13 | 0.00000000 seconds
Thread  0 | Job 52 | Op 13 | 0.00000000 seconds
Thread  0 | Job 56 | Op 13 | 0.00000000 seconds
Thread  0 | Job 60 | Op 13 | 0.00099993 seconds
Thread  0 | Job 64 | Op 13 | 0.00000000 seconds
Thread  0 | Job 68 | Op 13 | 0.00000000 seconds
Thread  0 | Job 72 | Op 13 | 0.00000000 seconds
Thread  0 | Job 76 | Op 13 | 0.00000000 seconds
Thread  0 | Job 80 | Op 13 | 0.00000000 seconds
Thread  0 | Job 84 | Op 13 | 0.00000000 seconds
Thread  0 | Job 88 | Op 13 | 0.00000000 seconds
Thread  0 | Job 92 | Op 13 | 0.00000000 seconds
Thread  0 | Job 96 | Op 13 | 0.00000000 seconds
Thread  0 | Job 100 | Op 13 | 0.00000000 seconds
Thread  0 | Job 104 | Op 13 | 0.00000000 seconds
Thread  0 | Job 108 | Op 13 | 0.00000000 seconds
Thread  0 | Job 112 | Op 13 | 0.00000000 seconds
Thread  0 | Job 116 | Op 13 | 0.00099993 seconds
Thread  0 | Job 120 | Op 13 | 0.00000000 seconds
Thread  0 | Job 124 | Op 13 | 0.00000000 seconds
Thread  0 | Job 128 | Op 13 | 0.00000000 seconds
Thread  0 | Job 132 | Op 13 | 0.00000000 seconds
Thread  0 | Job 136 | Op 13 | 0.00000000 seconds
Thread  0 | Job 140 | Op 13 | 0.00000000 seconds
Thread  0 | Job 144 | Op 13 | 0.00000000 seconds
Thread  0 | Job 148 | Op 13 | 0.00000000 seconds
Thread  0 | Job 152 | Op 13 | 0.00000000 seconds
Thread  0 | Job 156 | Op 13 | 0.00000000 seconds
Thread  0 | Job 160 | Op 13 | 0.00000000 seconds
Thread  0 | Job 164 | Op 13 | 0.00000000 seconds
Thread  0 | Job 168 | Op 13 | 0.00000000 seconds
Thread  0 | Job 172 | Op 13 | 0.00000000 seconds
Thread  0 | Job 176 | Op 13 | 0.00000000 seconds
Thread  0 | Job 180 | Op 13 | 0.00100017 seconds
Thread  0 | Job 184 | Op 13 | 0.00000000 seconds
Thread  0 | Job 188 | Op 13 | 0.00000000 seconds
Thread  0 | Job 192 | Op 13 | 0.00000000 seconds
Thread  0 | Job 196 | Op 13 | 0.00000000 seconds
Thread  0 | Job 200 | Op 13 | 0.00000000 seconds
Thread  0 | Job 204 | Op 13 | 0.00000000 seconds
Thread  0 | Job 208 | Op 13 | 0.00000000 seconds
Thread  0 | Job 212 | Op 13 | 0.00000000 seconds
Thread  0 | Job 216 | Op 13 | 0.00000000 seconds
Thread  0 | Job 220 | Op 13 | 0.00000000 seconds
Thread  0 | Job 224 | Op 13 | 0.00000000 seconds
Thread  0 | Job 228 | Op 13 | 0.00000000 seconds
Thread  0 | Job 232 | Op 13 | 0.00000000 seconds
Thread  0 | Job 236 | Op 13 | 0.00000000 seconds
Thread  0 | Job 240 | Op 13 | 0.00000000 seconds
Thread  0 | Job 244 | Op 13 | 0.00000000 seconds
Thread  0 | Job 248 | Op 13 | 0.00000000 seconds
Thread  0 | Job 252 | Op 13 | 0.00000000 seconds
Thread  0 | Job 256 | Op 13 | 0.00099993 seconds
Thread  0 | Job 260 | Op 13 | 0.00000000 seconds
Thread  0 | Job 264 | Op 13 | 0.00000000 seconds
Thread  0 | Job 268 | Op 13 | 0.00000000 seconds
Thread  0 | Job 272 | Op 13 | 0.00000000 seconds
Thread  0 | Job 276 | Op 13 | 0.00000000 seconds
Thread  0 | Job 280 | Op 13 | 0.00000000 seconds
Thread  0 | Job 284 | Op 13 | 0.00000000 seconds
Thread  0 | Job 288 | Op 13 | 0.00000000 seconds
Thread  0 | Job 292 | Op 13 | 0.00000000 seconds
Thread  0 | Job 296 | Op 13 | 0.00000000 seconds
Thread  0 | Job 300 | Op 13 | 0.00000000 seconds
Thread  0 | Job 304 | Op 13 | 0.00000000 seconds
Thread  0 | Job 308 | Op 13 | 0.00000000 seconds
Thread  0 | Job 312 | Op 13 | 0.00000000 seconds
Thread  0 | Job 316 | Op 13 | 0.00000000 seconds
Thread  0 | Job 320 | Op 13 | 0.00000000 seconds
Thread  0 | Job 324 | Op 13 | 0.00000000 seconds
Thread  0 | Job 328 | Op 13 | 0.00000000 seconds
Thread  0 | Job 332 | Op 13 | 0.00099993 seconds
Thread  0 | Job 336 | Op 13 | 0.00000000 seconds
Thread  0 | Job 340 | Op 13 | 0.00000000 seconds
Thread  0 | Job 344 | Op 13 | 0.00000000 seconds
Thread  0 | Job 348 | Op 13 | 0.00000000 seconds
Thread  0 | Job  0 | Op 14 | 0.00000000 seconds
Thread  0 | Job  4 | Op 14 | 0.00000000 seconds
Thread  0 | Job  8 | Op 14 | 0.00000000 seconds
Thread  0 | Job 12 | Op 14 | 0.00000000 seconds
Thread  0 | Job 16 | Op 14 | 0.00000000 seconds
Thread  0 | Job 20 | Op 14 | 0.00000000 seconds
Thread  0 | Job 24 | Op 14 | 0.00000000 seconds
Thread  0 | Job 28 | Op 14 | 0.00000000 seconds
Thread  0 | Job 32 | Op 14 | 0.00000000 seconds
Thread  0 | Job 36 | Op 14 | 0.00000000 seconds
Thread  0 | Job 40 | Op 14 | 0.00099993 seconds
Thread  0 | Job 44 | Op 14 | 0.00000000 seconds
Thread  0 | Job 48 | Op 14 | 0.00000000 seconds
Thread  0 | Job 52 | Op 14 | 0.00000000 seconds
Thread  0 | Job 56 | Op 14 | 0.00000000 seconds
Thread  0 | Job 60 | Op 14 | 0.00000000 seconds
Thread  0 | Job 64 | Op 14 | 0.00000000 seconds
Thread  0 | Job 68 | Op 14 | 0.00000000 seconds
Thread  0 | Job 72 | Op 14 | 0.00000000 seconds
Thread  0 | Job 76 | Op 14 | 0.00000000 seconds
Thread  0 | Job 80 | Op 14 | 0.00000000 seconds
Thread  0 | Job 84 | Op 14 | 0.00000000 seconds
Thread  0 | Job 88 | Op 14 | 0.00000000 seconds
Thread  0 | Job 92 | Op 14 | 0.00000000 seconds
Thread  0 | Job 96 | Op 14 | 0.00000000 seconds
Thread  0 | Job 100 | Op 14 | 0.00000000 seconds
Thread  0 | Job 104 | Op 14 | 0.00000000 seconds
Thread  0 | Job 108 | Op 14 | 0.00000000 seconds
Thread  0 | Job 112 | Op 14 | 0.00099993 seconds
Thread  0 | Job 116 | Op 14 | 0.00000000 seconds
Thread  0 | Job 120 | Op 14 | 0.00000000 seconds
Thread  0 | Job 124 | Op 14 | 0.00000000 seconds
Thread  0 | Job 128 | Op 14 | 0.00000000 seconds
Thread  0 | Job 132 | Op 14 | 0.00000000 seconds
Thread  0 | Job 136 | Op 14 | 0.00000000 seconds
Thread  0 | Job 140 | Op 14 | 0.00000000 seconds
Thread  0 | Job 144 | Op 14 | 0.00000000 seconds
Thread  0 | Job 148 | Op 14 | 0.00000000 seconds
Thread  0 | Job 152 | Op 14 | 0.00000000 seconds
Thread  0 | Job 156 | Op 14 | 0.00000000 seconds
Thread  0 | Job 160 | Op 14 | 0.00000000 seconds
Thread  0 | Job 164 | Op 14 | 0.00000000 seconds
Thread  0 | Job 168 | Op 14 | 0.00000000 seconds
Thread  0 | Job 172 | Op 14 | 0.00099993 seconds
Thread  0 | Job 176 | Op 14 | 0.00000000 seconds
Thread  0 | Job 180 | Op 14 | 0.00000000 seconds
Thread  0 | Job 184 | Op 14 | 0.00000000 seconds
Thread  0 | Job 188 | Op 14 | 0.00000000 seconds
Thread  0 | Job 192 | Op 14 | 0.00000000 seconds
Thread  0 | Job 196 | Op 14 | 0.00000000 seconds
Thread  0 | Job 200 | Op 14 | 0.00000000 seconds
Thread  0 | Job 204 | Op 14 | 0.00000000 seconds
Thread  0 | Job 208 | Op 14 | 0.00000000 seconds
Thread  0 | Job 212 | Op 14 | 0.00000000 seconds
Thread  0 | Job 216 | Op 14 | 0.00000000 seconds
Thread  0 | Job 220 | Op 14 | 0.00000000 seconds
Thread  0 | Job 224 | Op 14 | 0.00000000 seconds
Thread  0 | Job 228 | Op 14 | 0.00000000 seconds
Thread  0 | Job 232 | Op 14 | 0.00000000 seconds
Thread  0 | Job 236 | Op 14 | 0.00000000 seconds
Thread  0 | Job 240 | Op 14 | 0.00000000 seconds
Thread  0 | Job 244 | Op 14 | 0.00000000 seconds
Thread  0 | Job 248 | Op 14 | 0.00100017 seconds
Thread  0 | Job 252 | Op 14 | 0.00000000 seconds
Thread  0 | Job 256 | Op 14 | 0.00000000 seconds
Thread  0 | Job 260 | Op 14 | 0.00000000 seconds
Thread  0 | Job 264 | Op 14 | 0.00000000 seconds
Thread  0 | Job 268 | Op 14 | 0.00000000 seconds
Thread  0 | Job 272 | Op 14 | 0.00000000 seconds
Thread  0 | Job 276 | Op 14 | 0.00000000 seconds
Thread  0 | Job 280 | Op 14 | 0.00000000 seconds
Thread  0 | Job 284 | Op 14 | 0.00000000 seconds
Thread  0 | Job 288 | Op 14 | 0.00000000 seconds
Thread  0 | Job 292 | Op 14 | 0.00000000 seconds
Thread  0 | Job 296 | Op 14 | 0.00000000 seconds
Thread  0 | Job 300 | Op 14 | 0.00000000 seconds
Thread  0 | Job 304 | Op 14 | 0.00000000 seconds
Thread  0 | Job 308 | Op 14 | 0.00000000 seconds
Thread  0 | Job 312 | Op 14 | 0.00000000 seconds
Thread  0 | Job 316 | Op 14 | 0.00000000 seconds
Thread  0 | Job 320 | Op 14 | 0.00099993 seconds
Thread  0 | Job 324 | Op 14 | 0.00000000 seconds
Thread  0 | Job 328 | Op 14 | 0.00000000 seconds
Thread  0 | Job 332 | Op 14 | 0.00000000 seconds
Thread  0 | Job 336 | Op 14 | 0.00000000 seconds
Thread  0 | Job 340 | Op 14 | 0.00000000 seconds
Thread  0 | Job 344 | Op 14 | 0.00000000 seconds
Thread  0 | Job 348 | Op 14 | 0.00000000 seconds
Thread  0 | Job  0 | Op 15 | 0.00000000 seconds
Thread  0 | Job  4 | Op 15 | 0.00000000 seconds
Thread  0 | Job  8 | Op 15 | 0.00000000 seconds
Thread  0 | Job 12 | Op 15 | 0.00099993 seconds
Thread  0 | Job 16 | Op 15 | 0.00000000 seconds
Thread  0 | Job 20 | Op 15 | 0.00000000 seconds
Thread  0 | Job 24 | Op 15 | 0.00000000 seconds
Thread  0 | Job 28 | Op 15 | 0.00000000 seconds
Thread  0 | Job 32 | Op 15 | 0.00000000 seconds
Thread  0 | Job 36 | Op 15 | 0.00000000 seconds
Thread  0 | Job 40 | Op 15 | 0.00000000 seconds
Thread  0 | Job 44 | Op 15 | 0.00000000 seconds
Thread  0 | Job 48 | Op 15 | 0.00000000 seconds
Thread  0 | Job 52 | Op 15 | 0.00000000 seconds
Thread  0 | Job 56 | Op 15 | 0.00000000 seconds
Thread  0 | Job 60 | Op 15 | 0.00000000 seconds
Thread  0 | Job 64 | Op 15 | 0.00000000 seconds
Thread  0 | Job 68 | Op 15 | 0.00000000 seconds
Thread  0 | Job 72 | Op 15 | 0.00000000 seconds
Thread  0 | Job 76 | Op 15 | 0.00000000 seconds
Thread  0 | Job 80 | Op 15 | 0.00099993 seconds
Thread  0 | Job 84 | Op 15 | 0.00000000 seconds
Thread  0 | Job 88 | Op 15 | 0.00000000 seconds
Thread  0 | Job 92 | Op 15 | 0.00000000 seconds
Thread  0 | Job 96 | Op 15 | 0.00000000 seconds
Thread  0 | Job 100 | Op 15 | 0.00000000 seconds
Thread  0 | Job 104 | Op 15 | 0.00000000 seconds
Thread  0 | Job 108 | Op 15 | 0.00000000 seconds
Thread  0 | Job 112 | Op 15 | 0.00000000 seconds
Thread  0 | Job 116 | Op 15 | 0.00000000 seconds
Thread  0 | Job 120 | Op 15 | 0.00000000 seconds
Thread  0 | Job 124 | Op 15 | 0.00000000 seconds
Thread  0 | Job 128 | Op 15 | 0.00000000 seconds
Thread  0 | Job 132 | Op 15 | 0.00000000 seconds
Thread  0 | Job 136 | Op 15 | 0.00000000 seconds
Thread  0 | Job 140 | Op 15 | 0.00100017 seconds
Thread  0 | Job 144 | Op 15 | 0.00000000 seconds
Thread  0 | Job 148 | Op 15 | 0.00000000 seconds
Thread  0 | Job 152 | Op 15 | 0.00000000 seconds
Thread  0 | Job 156 | Op 15 | 0.00000000 seconds
Thread  0 | Job 160 | Op 15 | 0.00000000 seconds
Thread  0 | Job 164 | Op 15 | 0.00000000 seconds
Thread  0 | Job 168 | Op 15 | 0.00000000 seconds
Thread  0 | Job 172 | Op 15 | 0.00000000 seconds
Thread  0 | Job 176 | Op 15 | 0.00000000 seconds
Thread  0 | Job 180 | Op 15 | 0.00000000 seconds
Thread  0 | Job 184 | Op 15 | 0.00000000 seconds
Thread  0 | Job 188 | Op 15 | 0.00000000 seconds
Thread  0 | Job 192 | Op 15 | 0.00000000 seconds
Thread  0 | Job 196 | Op 15 | 0.00000000 seconds
Thread  0 | Job 200 | Op 15 | 0.00000000 seconds
Thread  0 | Job 204 | Op 15 | 0.00099993 seconds
Thread  0 | Job 208 | Op 15 | 0.00000000 seconds
Thread  0 | Job 212 | Op 15 | 0.00000000 seconds
Thread  0 | Job 216 | Op 15 | 0.00000000 seconds
Thread  0 | Job 220 | Op 15 | 0.00000000 seconds
Thread  0 | Job 224 | Op 15 | 0.00000000 seconds
Thread  0 | Job 228 | Op 15 | 0.00000000 seconds
Thread  0 | Job 232 | Op 15 | 0.00000000 seconds
Thread  0 | Job 236 | Op 15 | 0.00000000 seconds
Thread  0 | Job 240 | Op 15 | 0.00000000 seconds
Thread  0 | Job 244 | Op 15 | 0.00000000 seconds
Thread  0 | Job 248 | Op 15 | 0.00000000 seconds
Thread  0 | Job 252 | Op 15 | 0.00000000 seconds
Thread  0 | Job 256 | Op 15 | 0.00000000 seconds
Thread  0 | Job 260 | Op 15 | 0.00000000 seconds
Thread  0 | Job 264 | Op 15 | 0.00099993 seconds
Thread  0 | Job 268 | Op 15 | 0.00000000 seconds
Thread  0 | Job 272 | Op 15 | 0.00000000 seconds
Thread  0 | Job 276 | Op 15 | 0.00000000 seconds
Thread  0 | Job 280 | Op 15 | 0.00000000 seconds
Thread  0 | Job 284 | Op 15 | 0.00000000 seconds
Thread  0 | Job 288 | Op 15 | 0.00000000 seconds
Thread  0 | Job 292 | Op 15 | 0.00000000 seconds
Thread  0 | Job 296 | Op 15 | 0.00000000 seconds
Thread  0 | Job 300 | Op 15 | 0.00000000 seconds
Thread  0 | Job 304 | Op 15 | 0.00000000 seconds
Thread  0 | Job 308 | Op 15 | 0.00000000 seconds
Thread  0 | Job 312 | Op 15 | 0.00000000 seconds
Thread  0 | Job 316 | Op 15 | 0.00000000 seconds
Thread  0 | Job 320 | Op 15 | 0.00099993 seconds
Thread  0 | Job 324 | Op 15 | 0.00000000 seconds
Thread  0 | Job 328 | Op 15 | 0.00000000 seconds
Thread  0 | Job 332 | Op 15 | 0.00000000 seconds
Thread  0 | Job 336 | Op 15 | 0.00000000 seconds
Thread  0 | Job 340 | Op 15 | 0.00000000 seconds
Thread  0 | Job 344 | Op 15 | 0.00000000 seconds
Thread  0 | Job 348 | Op 15 | 0.00000000 seconds
Thread  0 | Job  0 | Op 16 | 0.00000000 seconds
Thread  0 | Job  4 | Op 16 | 0.00000000 seconds
Thread  0 | Job  8 | Op 16 | 0.00000000 seconds
Thread  0 | Job 12 | Op 16 | 0.00000000 seconds
Thread  0 | Job 16 | Op 16 | 0.00000000 seconds
Thread  0 | Job 20 | Op 16 | 0.00000000 seconds
Thread  0 | Job 24 | Op 16 | 0.00000000 seconds
Thread  0 | Job 28 | Op 16 | 0.00000000 seconds
Thread  0 | Job 32 | Op 16 | 0.00099993 seconds
Thread  0 | Job 36 | Op 16 | 0.00000000 seconds
Thread  0 | Job 40 | Op 16 | 0.00000000 seconds
Thread  0 | Job 44 | Op 16 | 0.00000000 seconds
Thread  0 | Job 48 | Op 16 | 0.00000000 seconds
Thread  0 | Job 52 | Op 16 | 0.00000000 seconds
Thread  0 | Job 56 | Op 16 | 0.00000000 seconds
Thread  0 | Job 60 | Op 16 | 0.00000000 seconds
Thread  0 | Job 64 | Op 16 | 0.00000000 seconds
Thread  0 | Job 68 | Op 16 | 0.00000000 seconds
Thread  0 | Job 72 | Op 16 | 0.00000000 seconds
Thread  0 | Job 76 | Op 16 | 0.00000000 seconds
Thread  0 | Job 80 | Op 16 | 0.00000000 seconds
Thread  0 | Job 84 | Op 16 | 0.00000000 seconds
Thread  0 | Job 88 | Op 16 | 0.00000000 seconds
Thread  0 | Job 92 | Op 16 | 0.00000000 seconds
Thread  0 | Job 96 | Op 16 | 0.00100017 seconds
Thread  0 | Job 100 | Op 16 | 0.00000000 seconds
Thread  0 | Job 104 | Op 16 | 0.00000000 seconds
Thread  0 | Job 108 | Op 16 | 0.00000000 seconds
Thread  0 | Job 112 | Op 16 | 0.00000000 seconds
Thread  0 | Job 116 | Op 16 | 0.00000000 seconds
Thread  0 | Job 120 | Op 16 | 0.00000000 seconds
Thread  0 | Job 124 | Op 16 | 0.00000000 seconds
Thread  0 | Job 128 | Op 16 | 0.00000000 seconds
Thread  0 | Job 132 | Op 16 | 0.00000000 seconds
Thread  0 | Job 136 | Op 16 | 0.00000000 seconds
Thread  0 | Job 140 | Op 16 | 0.00000000 seconds
Thread  0 | Job 144 | Op 16 | 0.00000000 seconds
Thread  0 | Job 148 | Op 16 | 0.00000000 seconds
Thread  0 | Job 152 | Op 16 | 0.00099993 seconds
Thread  0 | Job 156 | Op 16 | 0.00000000 seconds
Thread  0 | Job 160 | Op 16 | 0.00000000 seconds
Thread  0 | Job 164 | Op 16 | 0.00000000 seconds
Thread  0 | Job 168 | Op 16 | 0.00000000 seconds
Thread  0 | Job 172 | Op 16 | 0.00000000 seconds
Thread  0 | Job 176 | Op 16 | 0.00000000 seconds
Thread  0 | Job 180 | Op 16 | 0.00000000 seconds
Thread  0 | Job 184 | Op 16 | 0.00000000 seconds
Thread  0 | Job 188 | Op 16 | 0.00000000 seconds
Thread  0 | Job 192 | Op 16 | 0.00000000 seconds
Thread  0 | Job 196 | Op 16 | 0.00000000 seconds
Thread  0 | Job 200 | Op 16 | 0.00000000 seconds
Thread  0 | Job 204 | Op 16 | 0.00000000 seconds
Thread  0 | Job 208 | Op 16 | 0.00000000 seconds
Thread  0 | Job 212 | Op 16 | 0.00000000 seconds
Thread  0 | Job 216 | Op 16 | 0.00000000 seconds
Thread  0 | Job 220 | Op 16 | 0.00000000 seconds
Thread  0 | Job 224 | Op 16 | 0.00000000 seconds
Thread  0 | Job 228 | Op 16 | 0.00000000 seconds
Thread  0 | Job 232 | Op 16 | 0.00000000 seconds
Thread  0 | Job 236 | Op 16 | 0.00000000 seconds
Thread  0 | Job 240 | Op 16 | 0.00000000 seconds
Thread  0 | Job 244 | Op 16 | 0.00099993 seconds
Thread  0 | Job 248 | Op 16 | 0.00000000 seconds
Thread  0 | Job 252 | Op 16 | 0.00000000 seconds
Thread  0 | Job 256 | Op 16 | 0.00000000 seconds
Thread  0 | Job 260 | Op 16 | 0.00000000 seconds
Thread  0 | Job 264 | Op 16 | 0.00000000 seconds
Thread  0 | Job 268 | Op 16 | 0.00000000 seconds
Thread  0 | Job 272 | Op 16 | 0.00000000 seconds
Thread  0 | Job 276 | Op 16 | 0.00000000 seconds
Thread  0 | Job 280 | Op 16 | 0.00000000 seconds
Thread  0 | Job 284 | Op 16 | 0.00000000 seconds
Thread  0 | Job 288 | Op 16 | 0.00000000 seconds
Thread  0 | Job 292 | Op 16 | 0.00000000 seconds
Thread  0 | Job 296 | Op 16 | 0.00000000 seconds
Thread  0 | Job 300 | Op 16 | 0.00000000 seconds
Thread  0 | Job 304 | Op 16 | 0.00000000 seconds
Thread  0 | Job 308 | Op 16 | 0.00000000 seconds
Thread  0 | Job 312 | Op 16 | 0.00000000 seconds
Thread  0 | Job 316 | Op 16 | 0.00100017 seconds
Thread  0 | Job 320 | Op 16 | 0.00000000 seconds
Thread  0 | Job 324 | Op 16 | 0.00000000 seconds
Thread  0 | Job 328 | Op 16 | 0.00000000 seconds
Thread  0 | Job 332 | Op 16 | 0.00000000 seconds
Thread  0 | Job 336 | Op 16 | 0.00000000 seconds
Thread  0 | Job 340 | Op 16 | 0.00000000 seconds
Thread  0 | Job 344 | Op 16 | 0.00000000 seconds
Thread  0 | Job 348 | Op 16 | 0.00000000 seconds
Thread  0 | Job  0 | Op 17 | 0.00000000 seconds
Thread  0 | Job  4 | Op 17 | 0.00000000 seconds
Thread  0 | Job  8 | Op 17 | 0.00000000 seconds
Thread  0 | Job 12 | Op 17 | 0.00000000 seconds
Thread  0 | Job 16 | Op 17 | 0.00000000 seconds
Thread  0 | Job 20 | Op 17 | 0.00000000 seconds
Thread  0 | Job 24 | Op 17 | 0.00099993 seconds
Thread  0 | Job 28 | Op 17 | 0.00000000 seconds
Thread  0 | Job 32 | Op 17 | 0.00000000 seconds
Thread  0 | Job 36 | Op 17 | 0.00000000 seconds
Thread  0 | Job 40 | Op 17 | 0.00000000 seconds
Thread  0 | Job 44 | Op 17 | 0.00000000 seconds
Thread  0 | Job 48 | Op 17 | 0.00000000 seconds
Thread  0 | Job 52 | Op 17 | 0.00000000 seconds
Thread  0 | Job 56 | Op 17 | 0.00000000 seconds
Thread  0 | Job 60 | Op 17 | 0.00000000 seconds
Thread  0 | Job 64 | Op 17 | 0.00000000 seconds
Thread  0 | Job 68 | Op 17 | 0.00000000 seconds
Thread  0 | Job 72 | Op 17 | 0.00000000 seconds
Thread  0 | Job 76 | Op 17 | 0.00000000 seconds
Thread  0 | Job 80 | Op 17 | 0.00000000 seconds
Thread  0 | Job 84 | Op 17 | 0.00000000 seconds
Thread  0 | Job 88 | Op 17 | 0.00000000 seconds
Thread  0 | Job 92 | Op 17 | 0.00100017 seconds
Thread  0 | Job 96 | Op 17 | 0.00000000 seconds
Thread  0 | Job 100 | Op 17 | 0.00000000 seconds
Thread  0 | Job 104 | Op 17 | 0.00000000 seconds
Thread  0 | Job 108 | Op 17 | 0.00000000 seconds
Thread  0 | Job 112 | Op 17 | 0.00000000 seconds
Thread  0 | Job 116 | Op 17 | 0.00000000 seconds
Thread  0 | Job 120 | Op 17 | 0.00000000 seconds
Thread  0 | Job 124 | Op 17 | 0.00000000 seconds
Thread  0 | Job 128 | Op 17 | 0.00000000 seconds
Thread  0 | Job 132 | Op 17 | 0.00000000 seconds
Thread  0 | Job 136 | Op 17 | 0.00000000 seconds
Thread  0 | Job 140 | Op 17 | 0.00099993 seconds
Thread  0 | Job 144 | Op 17 | 0.00000000 seconds
Thread  0 | Job 148 | Op 17 | 0.00000000 seconds
Thread  0 | Job 152 | Op 17 | 0.00000000 seconds
Thread  0 | Job 156 | Op 17 | 0.00000000 seconds
Thread  0 | Job 160 | Op 17 | 0.00000000 seconds
Thread  0 | Job 164 | Op 17 | 0.00000000 seconds
Thread  0 | Job 168 | Op 17 | 0.00000000 seconds
Thread  0 | Job 172 | Op 17 | 0.00000000 seconds
Thread  0 | Job 176 | Op 17 | 0.00000000 seconds
Thread  0 | Job 180 | Op 17 | 0.00000000 seconds
Thread  0 | Job 184 | Op 17 | 0.00000000 seconds
Thread  0 | Job 188 | Op 17 | 0.00000000 seconds
Thread  0 | Job 192 | Op 17 | 0.00000000 seconds
Thread  0 | Job 196 | Op 17 | 0.00000000 seconds
Thread  0 | Job 200 | Op 17 | 0.00000000 seconds
Thread  0 | Job 204 | Op 17 | 0.00000000 seconds
Thread  0 | Job 208 | Op 17 | 0.00000000 seconds
Thread  0 | Job 212 | Op 17 | 0.00099993 seconds
Thread  0 | Job 216 | Op 17 | 0.00000000 seconds
Thread  0 | Job 220 | Op 17 | 0.00000000 seconds
Thread  0 | Job 224 | Op 17 | 0.00000000 seconds
Thread  0 | Job 228 | Op 17 | 0.00000000 seconds
Thread  0 | Job 232 | Op 17 | 0.00000000 seconds
Thread  0 | Job 236 | Op 17 | 0.00000000 seconds
Thread  0 | Job 240 | Op 17 | 0.00000000 seconds
Thread  0 | Job 244 | Op 17 | 0.00000000 seconds
Thread  0 | Job 248 | Op 17 | 0.00000000 seconds
Thread  0 | Job 252 | Op 17 | 0.00000000 seconds
Thread  0 | Job 256 | Op 17 | 0.00000000 seconds
Thread  0 | Job 260 | Op 17 | 0.00000000 seconds
Thread  0 | Job 264 | Op 17 | 0.00000000 seconds
Thread  0 | Job 268 | Op 17 | 0.00000000 seconds
Thread  0 | Job 272 | Op 17 | 0.00000000 seconds
Thread  0 | Job 276 | Op 17 | 0.00000000 seconds
Thread  0 | Job 280 | Op 17 | 0.00100017 seconds
Thread  0 | Job 284 | Op 17 | 0.00000000 seconds
Thread  0 | Job 288 | Op 17 | 0.00000000 seconds
Thread  0 | Job 292 | Op 17 | 0.00000000 seconds
Thread  0 | Job 296 | Op 17 | 0.00000000 seconds
Thread  0 | Job 300 | Op 17 | 0.00000000 seconds
Thread  0 | Job 304 | Op 17 | 0.00000000 seconds
Thread  0 | Job 308 | Op 17 | 0.00000000 seconds
Thread  0 | Job 312 | Op 17 | 0.00000000 seconds
Thread  0 | Job 316 | Op 17 | 0.00000000 seconds
Thread  0 | Job 320 | Op 17 | 0.00000000 seconds
Thread  0 | Job 324 | Op 17 | 0.00000000 seconds
Thread  0 | Job 328 | Op 17 | 0.00000000 seconds
Thread  0 | Job 332 | Op 17 | 0.00000000 seconds
Thread  0 | Job 336 | Op 17 | 0.00000000 seconds
Thread  0 | Job 340 | Op 17 | 0.00099993 seconds
Thread  0 | Job 344 | Op 17 | 0.00000000 seconds
Thread  0 | Job 348 | Op 17 | 0.00000000 seconds
Thread  0 | Job  0 | Op 18 | 0.00000000 seconds
Thread  0 | Job  4 | Op 18 | 0.00000000 seconds
Thread  0 | Job  8 | Op 18 | 0.00000000 seconds
Thread  0 | Job 12 | Op 18 | 0.00000000 seconds
Thread  0 | Job 16 | Op 18 | 0.00000000 seconds
Thread  0 | Job 20 | Op 18 | 0.00000000 seconds
Thread  0 | Job 24 | Op 18 | 0.00000000 seconds
Thread  0 | Job 28 | Op 18 | 0.00000000 seconds
Thread  0 | Job 32 | Op 18 | 0.00000000 seconds
Thread  0 | Job 36 | Op 18 | 0.00000000 seconds
Thread  0 | Job 40 | Op 18 | 0.00099993 seconds
Thread  0 | Job 44 | Op 18 | 0.00000000 seconds
Thread  0 | Job 48 | Op 18 | 0.00000000 seconds
